sample_index,real_time_s,raw_adc,amplitude
209,20:14:47.218,3812,0.8618
210,20:14:47.219,3814,0.8628
211,20:14:47.219,3826,0.8686
212,20:14:47.220,3820,0.8657
213,20:14:47.220,3812,0.8618
214,20:14:47.221,3833,0.8720
215,20:14:47.221,3803,0.8574
216,20:14:47.222,3807,0.8593
217,20:14:47.222,3810,0.8608
218,20:14:47.223,3807,0.8593
219,20:14:47.223,3788,0.8501
220,20:14:47.224,3797,0.8545
221,20:14:47.224,3800,0.8559
222,20:14:47.225,3768,0.8403
223,20:14:47.225,3772,0.8422
224,20:14:47.226,3771,0.8418
225,20:14:47.226,3771,0.8418
226,20:14:47.227,3768,0.8403
227,20:14:47.227,3770,0.8413
228,20:14:47.228,3770,0.8413
229,20:14:47.228,3765,0.8388
230,20:14:47.229,3817,0.8642
231,20:14:47.229,3769,0.8408
232,20:14:47.230,3774,0.8432
233,20:14:47.230,3769,0.8408
234,20:14:47.231,3781,0.8466
235,20:14:47.231,3806,0.8589
236,20:14:47.232,3785,0.8486
237,20:14:47.232,3804,0.8579
238,20:14:47.233,3796,0.8540
239,20:14:47.233,3794,0.8530
240,20:14:47.234,3807,0.8593
241,20:14:47.234,3782,0.8471
242,20:14:47.235,3807,0.8593
243,20:14:47.235,3815,0.8632
244,20:14:47.236,3825,0.8681
245,20:14:47.236,3815,0.8632
246,20:14:47.237,3818,0.8647
247,20:14:47.237,3828,0.8696
248,20:14:47.238,3827,0.8691
249,20:14:47.238,3818,0.8647
250,20:14:47.239,3819,0.8652
251,20:14:47.239,3819,0.8652
252,20:14:47.240,3842,0.8764
253,20:14:47.240,3829,0.8701
254,20:14:47.241,3812,0.8618
255,20:14:47.241,3805,0.8584
256,20:14:47.242,3811,0.8613
257,20:14:47.242,3796,0.8540
258,20:14:47.243,3804,0.8579
259,20:14:47.243,3793,0.8525
260,20:14:47.244,3785,0.8486
261,20:14:47.244,3795,0.8535
262,20:14:47.245,3771,0.8418
263,20:14:47.245,3785,0.8486
264,20:14:47.246,3774,0.8432
265,20:14:47.246,3774,0.8432
266,20:14:47.247,3770,0.8413
267,20:14:47.247,3778,0.8452
268,20:14:47.248,3765,0.8388
269,20:14:47.248,3773,0.8427
270,20:14:47.249,3767,0.8398
271,20:14:47.249,3759,0.8359
272,20:14:47.250,3770,0.8413
273,20:14:47.250,3757,0.8349
274,20:14:47.251,3776,0.8442
275,20:14:47.251,3791,0.8515
276,20:14:47.252,3791,0.8515
277,20:14:47.252,3782,0.8471
278,20:14:47.253,3807,0.8593
279,20:14:47.253,3796,0.8540
280,20:14:47.254,3796,0.8540
281,20:14:47.254,3807,0.8593
282,20:14:47.255,3828,0.8696
283,20:14:47.255,3815,0.8632
284,20:14:47.256,3796,0.8540
285,20:14:47.256,3819,0.8652
286,20:14:47.257,3824,0.8676
287,20:14:47.257,3829,0.8701
288,20:14:47.258,3826,0.8686
289,20:14:47.258,3818,0.8647
290,20:14:47.259,3818,0.8647
291,20:14:47.259,3823,0.8672
292,20:14:47.260,3820,0.8657
293,20:14:47.260,3820,0.8657
294,20:14:47.261,3818,0.8647
295,20:14:47.261,3859,0.8847
296,20:14:47.262,3805,0.8584
297,20:14:47.262,3806,0.8589
298,20:14:47.263,3797,0.8545
299,20:14:47.263,3789,0.8505
300,20:14:47.264,3782,0.8471
301,20:14:47.264,3794,0.8530
302,20:14:47.265,3771,0.8418
303,20:14:47.265,3781,0.8466
304,20:14:47.266,3770,0.8413
305,20:14:47.266,3778,0.8452
306,20:14:47.267,3775,0.8437
307,20:14:47.267,3768,0.8403
308,20:14:47.268,3763,0.8379
309,20:14:47.268,3771,0.8418
310,20:14:47.269,3780,0.8462
311,20:14:47.269,3771,0.8418
312,20:14:47.270,3761,0.8369
313,20:14:47.270,3773,0.8427
314,20:14:47.271,3820,0.8657
315,20:14:47.271,3780,0.8462
316,20:14:47.272,3773,0.8427
317,20:14:47.272,3800,0.8559
318,20:14:47.273,3797,0.8545
319,20:14:47.273,3790,0.8510
320,20:14:47.274,3792,0.8520
321,20:14:47.274,3804,0.8579
322,20:14:47.275,3830,0.8706
323,20:14:47.275,3824,0.8676
324,20:14:47.276,3818,0.8647
325,20:14:47.276,3825,0.8681
326,20:14:47.277,3824,0.8676
327,20:14:47.277,3828,0.8696
328,20:14:47.278,3829,0.8701
329,20:14:47.278,3822,0.8667
330,20:14:47.279,3817,0.8642
331,20:14:47.279,3809,0.8603
332,20:14:47.280,3817,0.8642
333,20:14:47.280,3811,0.8613
334,20:14:47.281,3808,0.8598
335,20:14:47.281,3803,0.8574
336,20:14:47.282,3796,0.8540
337,20:14:47.282,3792,0.8520
338,20:14:47.283,3784,0.8481
339,20:14:47.283,3801,0.8564
340,20:14:47.284,3803,0.8574
341,20:14:47.284,3796,0.8540
342,20:14:47.285,3693,0.8037
343,20:14:47.285,3779,0.8457
344,20:14:47.286,3773,0.8427
345,20:14:47.286,3774,0.8432
346,20:14:47.287,3766,0.8393
347,20:14:47.287,3773,0.8427
348,20:14:47.288,3774,0.8432
349,20:14:47.288,3753,0.8330
350,20:14:47.289,3777,0.8447
351,20:14:47.289,3779,0.8457
352,20:14:47.290,3782,0.8471
353,20:14:47.290,3763,0.8379
354,20:14:47.291,3757,0.8349
355,20:14:47.291,3786,0.8491
356,20:14:47.292,3848,0.8794
357,20:14:47.292,3788,0.8501
358,20:14:47.293,3792,0.8520
359,20:14:47.293,3796,0.8540
360,20:14:47.294,3804,0.8579
361,20:14:47.294,3801,0.8564
362,20:14:47.295,3834,0.8725
363,20:14:47.295,3822,0.8667
364,20:14:47.296,3782,0.8471
365,20:14:47.296,3819,0.8652
366,20:14:47.297,3825,0.8681
367,20:14:47.297,3828,0.8696
368,20:14:47.298,3819,0.8652
369,20:14:47.298,3805,0.8584
370,20:14:47.299,3819,0.8652
371,20:14:47.299,3823,0.8672
372,20:14:47.300,3806,0.8589
373,20:14:47.300,3819,0.8652
374,20:14:47.301,3812,0.8618
375,20:14:47.301,3793,0.8525
376,20:14:47.302,3798,0.8549
377,20:14:47.302,3784,0.8481
378,20:14:47.303,3799,0.8554
379,20:14:47.303,3834,0.8725
380,20:14:47.304,3806,0.8589
381,20:14:47.304,3790,0.8510
382,20:14:47.305,3773,0.8427
383,20:14:47.305,3776,0.8442
384,20:14:47.306,3775,0.8437
385,20:14:47.306,3771,0.8418
386,20:14:47.307,3775,0.8437
387,20:14:47.307,3771,0.8418
388,20:14:47.308,3766,0.8393
389,20:14:47.308,3773,0.8427
390,20:14:47.309,3775,0.8437
391,20:14:47.309,3769,0.8408
392,20:14:47.310,3770,0.8413
393,20:14:47.310,3778,0.8452
394,20:14:47.311,3768,0.8403
395,20:14:47.311,3786,0.8491
396,20:14:47.312,3784,0.8481
397,20:14:47.312,3800,0.8559
398,20:14:47.313,3782,0.8471
399,20:14:47.313,3799,0.8554
400,20:14:47.314,3732,0.8227
401,20:14:47.314,3789,0.8505
402,20:14:47.315,3836,0.8735
403,20:14:47.315,3825,0.8681
404,20:14:47.316,3812,0.8618
405,20:14:47.316,3822,0.8667
406,20:14:47.317,3819,0.8652
407,20:14:47.317,3827,0.8691
408,20:14:47.318,3819,0.8652
409,20:14:47.318,3822,0.8667
410,20:14:47.319,3815,0.8632
411,20:14:47.319,3817,0.8642
412,20:14:47.320,3821,0.8662
413,20:14:47.320,3822,0.8667
414,20:14:47.321,3812,0.8618
415,20:14:47.321,3793,0.8525
416,20:14:47.322,3794,0.8530
417,20:14:47.322,3792,0.8520
418,20:14:47.323,3792,0.8520
419,20:14:47.323,3790,0.8510
420,20:14:47.324,3805,0.8584
421,20:14:47.324,3792,0.8520
422,20:14:47.325,3776,0.8442
423,20:14:47.325,3773,0.8427
424,20:14:47.326,3775,0.8437
425,20:14:47.326,3767,0.8398
426,20:14:47.327,3767,0.8398
427,20:14:47.327,3764,0.8383
428,20:14:47.328,3766,0.8393
429,20:14:47.328,3777,0.8447
430,20:14:47.329,3790,0.8510
431,20:14:47.329,3773,0.8427
432,20:14:47.330,3770,0.8413
433,20:14:47.330,3766,0.8393
434,20:14:47.331,3776,0.8442
435,20:14:47.331,3779,0.8457
436,20:14:47.332,3782,0.8471
437,20:14:47.332,3778,0.8452
438,20:14:47.333,3792,0.8520
439,20:14:47.333,3791,0.8515
440,20:14:47.334,3797,0.8545
441,20:14:47.334,3799,0.8554
442,20:14:47.335,3812,0.8618
443,20:14:47.335,3815,0.8632
444,20:14:47.336,3832,0.8716
445,20:14:47.336,3820,0.8657
446,20:14:47.337,3819,0.8652
447,20:14:47.337,3824,0.8676
448,20:14:47.338,3820,0.8657
449,20:14:47.338,3822,0.8667
450,20:14:47.339,3814,0.8628
451,20:14:47.339,3809,0.8603
452,20:14:47.340,3818,0.8647
453,20:14:47.340,3820,0.8657
454,20:14:47.341,3828,0.8696
455,20:14:47.341,3802,0.8569
456,20:14:47.342,3799,0.8554
457,20:14:47.342,3804,0.8579
458,20:14:47.343,3815,0.8632
459,20:14:47.343,3793,0.8525
460,20:14:47.344,3794,0.8530
461,20:14:47.344,3800,0.8559
462,20:14:47.345,3767,0.8398
463,20:14:47.345,3828,0.8696
464,20:14:47.346,3782,0.8471
465,20:14:47.346,3774,0.8432
466,20:14:47.347,3770,0.8413
467,20:14:47.347,3767,0.8398
468,20:14:47.348,3768,0.8403
469,20:14:47.348,3771,0.8418
470,20:14:47.349,3768,0.8403
471,20:14:47.349,3775,0.8437
472,20:14:47.350,3772,0.8422
473,20:14:47.350,3762,0.8374
474,20:14:47.351,3775,0.8437
475,20:14:47.351,3780,0.8462
476,20:14:47.352,3778,0.8452
477,20:14:47.352,3803,0.8574
478,20:14:47.353,3803,0.8574
479,20:14:47.353,3786,0.8491
480,20:14:47.354,3797,0.8545
481,20:14:47.354,3856,0.8833
482,20:14:47.355,3826,0.8686
483,20:14:47.355,3812,0.8618
484,20:14:47.356,3824,0.8676
485,20:14:47.356,3819,0.8652
486,20:14:47.357,3820,0.8657
487,20:14:47.357,3820,0.8657
488,20:14:47.358,3813,0.8623
489,20:14:47.358,3816,0.8637
490,20:14:47.359,3812,0.8618
491,20:14:47.359,3816,0.8637
492,20:14:47.360,3812,0.8618
493,20:14:47.360,3812,0.8618
494,20:14:47.361,3813,0.8623
495,20:14:47.361,3778,0.8452
496,20:14:47.362,3794,0.8530
497,20:14:47.362,3793,0.8525
498,20:14:47.363,3801,0.8564
499,20:14:47.363,3787,0.8496
500,20:14:47.364,3816,0.8637
501,20:14:47.364,3772,0.8422
502,20:14:47.365,3773,0.8427
503,20:14:47.365,3779,0.8457
504,20:14:47.366,3780,0.8462
505,20:14:47.366,3776,0.8442
506,20:14:47.367,3773,0.8427
507,20:14:47.367,3764,0.8383
508,20:14:47.368,3771,0.8418
509,20:14:47.368,3776,0.8442
510,20:14:47.369,3776,0.8442
511,20:14:47.369,3770,0.8413
512,20:14:47.370,3769,0.8408
513,20:14:47.370,3792,0.8520
514,20:14:47.371,3769,0.8408
515,20:14:47.371,3794,0.8530
516,20:14:47.372,3798,0.8549
517,20:14:47.372,3786,0.8491
518,20:14:47.373,3796,0.8540
519,20:14:47.373,3804,0.8579
520,20:14:47.374,3811,0.8613
521,20:14:47.374,3792,0.8520
522,20:14:47.375,3824,0.8676
523,20:14:47.375,3811,0.8613
524,20:14:47.376,3820,0.8657
525,20:14:47.376,3813,0.8623
526,20:14:47.377,3813,0.8623
527,20:14:47.377,3814,0.8628
528,20:14:47.378,3816,0.8637
529,20:14:47.378,3811,0.8613
530,20:14:47.379,3827,0.8691
531,20:14:47.379,3808,0.8598
532,20:14:47.380,3809,0.8603
533,20:14:47.380,3810,0.8608
534,20:14:47.381,3798,0.8549
535,20:14:47.381,3796,0.8540
536,20:14:47.382,3798,0.8549
537,20:14:47.382,3783,0.8476
538,20:14:47.383,3811,0.8613
539,20:14:47.383,3818,0.8647
540,20:14:47.384,3778,0.8452
541,20:14:47.384,3775,0.8437
542,20:14:47.385,3777,0.8447
543,20:14:47.385,3792,0.8520
544,20:14:47.386,3777,0.8447
545,20:14:47.386,3777,0.8447
546,20:14:47.387,3772,0.8422
547,20:14:47.387,3774,0.8432
548,20:14:47.388,3769,0.8408
549,20:14:47.388,3765,0.8388
550,20:14:47.389,3777,0.8447
551,20:14:47.389,3786,0.8491
552,20:14:47.390,3795,0.8535
553,20:14:47.390,3771,0.8418
554,20:14:47.391,3778,0.8452
555,20:14:47.391,3789,0.8505
556,20:14:47.392,3795,0.8535
557,20:14:47.392,3779,0.8457
558,20:14:47.393,3801,0.8564
559,20:14:47.393,3716,0.8149
560,20:14:47.394,3803,0.8574
561,20:14:47.394,3811,0.8613
562,20:14:47.395,3816,0.8637
563,20:14:47.395,3810,0.8608
564,20:14:47.396,3815,0.8632
565,20:14:47.396,3814,0.8628
566,20:14:47.397,3811,0.8613
567,20:14:47.397,3811,0.8613
568,20:14:47.398,3817,0.8642
569,20:14:47.398,3816,0.8637
570,20:14:47.399,3823,0.8672
571,20:14:47.399,3818,0.8647
572,20:14:47.400,3788,0.8501
573,20:14:47.400,3807,0.8593
574,20:14:47.401,3803,0.8574
575,20:14:47.401,3794,0.8530
576,20:14:47.402,3807,0.8593
577,20:14:47.402,3790,0.8510
578,20:14:47.403,3781,0.8466
579,20:14:47.403,3803,0.8574
580,20:14:47.404,3784,0.8481
581,20:14:47.404,3766,0.8393
582,20:14:47.405,3763,0.8379
583,20:14:47.405,3772,0.8422
584,20:14:47.406,3782,0.8471
585,20:14:47.406,3776,0.8442
586,20:14:47.407,3772,0.8422
587,20:14:47.407,3774,0.8432
588,20:14:47.408,3768,0.8403
589,20:14:47.408,3774,0.8432
590,20:14:47.409,3766,0.8393
591,20:14:47.409,3760,0.8364
592,20:14:47.410,3779,0.8457
593,20:14:47.410,3810,0.8608
594,20:14:47.411,3784,0.8481
595,20:14:47.411,3785,0.8486
596,20:14:47.412,3793,0.8525
597,20:14:47.412,3803,0.8574
598,20:14:47.413,3770,0.8413
599,20:14:47.413,3797,0.8545
600,20:14:47.414,3798,0.8549
601,20:14:47.414,3809,0.8603
602,20:14:47.415,3824,0.8676
603,20:14:47.415,3818,0.8647
604,20:14:47.416,3817,0.8642
605,20:14:47.416,3818,0.8647
606,20:14:47.417,3807,0.8593
607,20:14:47.417,3810,0.8608
608,20:14:47.418,3821,0.8662
609,20:14:47.418,3812,0.8618
610,20:14:47.419,3806,0.8589
611,20:14:47.419,3813,0.8623
612,20:14:47.420,3826,0.8686
613,20:14:47.420,3805,0.8584
614,20:14:47.421,3803,0.8574
615,20:14:47.421,2875,0.4042
616,20:14:47.422,3143,0.5350
617,20:14:47.422,3133,0.5302
618,20:14:47.423,3608,0.7621
619,20:14:47.423,3485,0.7021
620,20:14:47.424,3663,0.7890
621,20:14:47.424,3771,0.8418
622,20:14:47.425,3742,0.8276
623,20:14:47.425,3570,0.7436
624,20:14:47.426,3544,0.7309
625,20:14:47.426,3435,0.6777
626,20:14:47.427,3315,0.6190
627,20:14:47.427,3147,0.5370
628,20:14:47.428,2946,0.4388
629,20:14:47.428,2820,0.3773
630,20:14:47.429,2706,0.3216
631,20:14:47.429,3077,0.5028
632,20:14:47.430,3151,0.5389
633,20:14:47.430,3086,0.5072
634,20:14:47.431,3300,0.6117
635,20:14:47.431,3743,0.8281
636,20:14:47.432,3390,0.6557
637,20:14:47.432,3400,0.6606
638,20:14:47.433,3377,0.6493
639,20:14:47.433,3430,0.6752
640,20:14:47.434,3240,0.5824
641,20:14:47.434,3530,0.7241
642,20:14:47.435,3379,0.6503
643,20:14:47.435,3470,0.6947
644,20:14:47.436,3285,0.6044
645,20:14:47.436,3324,0.6234
646,20:14:47.437,3260,0.5922
647,20:14:47.437,3203,0.5643
648,20:14:47.438,3179,0.5526
649,20:14:47.438,3281,0.6024
650,20:14:47.439,3208,0.5668
651,20:14:47.439,3269,0.5966
652,20:14:47.440,3395,0.6581
653,20:14:47.440,3578,0.7475
654,20:14:47.441,4095,1.0000
655,20:14:47.441,3549,0.7333
656,20:14:47.442,3474,0.6967
657,20:14:47.442,3501,0.7099
658,20:14:47.443,3585,0.7509
659,20:14:47.443,3599,0.7578
660,20:14:47.444,3520,0.7192
661,20:14:47.444,3443,0.6816
662,20:14:47.445,3571,0.7441
663,20:14:47.445,3558,0.7377
664,20:14:47.446,3476,0.6977
665,20:14:47.446,3390,0.6557
666,20:14:47.447,3368,0.6449
667,20:14:47.447,3338,0.6303
668,20:14:47.448,3352,0.6371
669,20:14:47.448,3256,0.5902
670,20:14:47.449,3493,0.7060
671,20:14:47.449,3527,0.7226
672,20:14:47.450,3465,0.6923
673,20:14:47.450,3511,0.7148
674,20:14:47.451,3530,0.7241
675,20:14:47.451,3414,0.6674
676,20:14:47.452,3515,0.7167
677,20:14:47.452,3686,0.8002
678,20:14:47.453,3623,0.7695
679,20:14:47.453,3591,0.7538
680,20:14:47.454,3571,0.7441
681,20:14:47.454,3743,0.8281
682,20:14:47.455,3588,0.7524
683,20:14:47.455,3629,0.7724
684,20:14:47.456,3674,0.7944
685,20:14:47.456,3657,0.7861
686,20:14:47.457,3641,0.7783
687,20:14:47.457,3549,0.7333
688,20:14:47.458,3524,0.7211
689,20:14:47.458,3665,0.7900
690,20:14:47.459,3765,0.8388
691,20:14:47.459,3688,0.8012
692,20:14:47.460,3797,0.8545
693,20:14:47.460,3669,0.7919
694,20:14:47.461,3720,0.8168
695,20:14:47.461,3669,0.7919
696,20:14:47.462,3669,0.7919
697,20:14:47.462,3789,0.8505
698,20:14:47.463,3562,0.7397
699,20:14:47.463,3525,0.7216
700,20:14:47.464,3751,0.8320
701,20:14:47.464,3610,0.7631
702,20:14:47.465,3612,0.7641
703,20:14:47.465,3619,0.7675
704,20:14:47.466,3684,0.7993
705,20:14:47.466,3492,0.7055
706,20:14:47.467,3478,0.6987
707,20:14:47.467,3335,0.6288
708,20:14:47.468,3346,0.6342
709,20:14:47.468,3401,0.6611
710,20:14:47.469,3476,0.6977
711,20:14:47.469,3461,0.6904
712,20:14:47.470,3419,0.6698
713,20:14:47.470,3452,0.6860
714,20:14:47.471,3656,0.7856
715,20:14:47.471,3540,0.7289
716,20:14:47.472,3555,0.7363
717,20:14:47.472,3224,0.5746
718,20:14:47.473,3727,0.8203
719,20:14:47.473,3843,0.8769
720,20:14:47.474,3520,0.7192
721,20:14:47.474,3533,0.7255
722,20:14:47.475,3718,0.8159
723,20:14:47.475,3662,0.7885
724,20:14:47.476,3633,0.7744
725,20:14:47.476,3613,0.7646
726,20:14:47.477,3556,0.7368
727,20:14:47.477,3431,0.6757
728,20:14:47.478,3355,0.6386
729,20:14:47.478,3480,0.6996
730,20:14:47.479,3523,0.7206
731,20:14:47.479,3567,0.7421
732,20:14:47.480,3611,0.7636
733,20:14:47.480,3622,0.7690
734,20:14:47.481,3604,0.7602
735,20:14:47.481,3608,0.7621
736,20:14:47.482,3594,0.7553
737,20:14:47.482,3688,0.8012
738,20:14:47.483,3532,0.7250
739,20:14:47.483,3460,0.6899
740,20:14:47.484,3519,0.7187
741,20:14:47.484,3427,0.6737
742,20:14:47.485,4033,0.9697
743,20:14:47.485,3484,0.7016
744,20:14:47.486,3275,0.5995
745,20:14:47.486,3262,0.5932
746,20:14:47.487,3279,0.6015
747,20:14:47.487,3009,0.4696
748,20:14:47.488,2890,0.4115
749,20:14:47.488,2784,0.3597
750,20:14:47.489,3150,0.5385
751,20:14:47.489,3219,0.5722
752,20:14:47.490,3290,0.6068
753,20:14:47.490,3175,0.5507
754,20:14:47.491,3108,0.5179
755,20:14:47.491,3077,0.5028
756,20:14:47.492,3430,0.6752
757,20:14:47.492,3416,0.6684
758,20:14:47.493,3241,0.5829
759,20:14:47.493,3233,0.5790
760,20:14:47.494,3341,0.6317
761,20:14:47.494,3421,0.6708
762,20:14:47.495,3321,0.6220
763,20:14:47.495,3153,0.5399
764,20:14:47.496,3186,0.5560
765,20:14:47.496,3155,0.5409
766,20:14:47.497,2932,0.4320
767,20:14:47.497,3851,0.8808
768,20:14:47.498,3713,0.8134
769,20:14:47.498,3714,0.8139
770,20:14:47.499,3320,0.6215
771,20:14:47.499,3154,0.5404
772,20:14:47.500,3498,0.7084
773,20:14:47.500,3317,0.6200
774,20:14:47.501,3376,0.6488
